MONTH,SEASON,PRECIP,DAYNIGHT,SITE,DATE,TIME,HR_SUNRISE,HR_SUNSET,FCH4,FCO2,FN2O,WATER_T,SED_T,P,CHL,O2_CONC,O2_EQ,AOU,EXC_O2,O2_PSAT,O2_PERCENT,PH,PCH4,PCO2,PCO2_AMB,WATER_TK,lnK0,K0,KH,PCO2_AMBEQ,PCO2_EQ,CO2_EXCESS,EXC_CO2,PN2O,DIC,DOC,CH4_k,CH4_kRAT,COND,EBULL,WIND,k600,CH4_TBLk,TBLCH4,TBLCO2,TBLN2O,CO2eCH4,CO2eN2O
AugWet,Summer,1,NIGHT,ENG,08/14/14,4:00,0.0,9.0,2.337,153.362,0.075,29.292,27.000,1015.200,6.040,1.220,11.074,9.854,-157.663,11.013,16.437,7.347,NA,NA,NA,302.442,-3.496,0.030,30.333,NA,NA,NA,NA,NA,NA,NA,2.501,1.000,0.37202356,NA,NA,NA,NA,NA,NA,NA,58.42663365,22.35192955
AugWet,Summer,1,NIGHT,ENG,08/14/14,6:00,0.0,11.0,0.665,64.326,0.018,29.255,27.000,1016.000,6.540,0.720,11.074,10.353,-165.650,6.505,9.701,7.368,NA,NA,NA,302.405,-3.495,0.030,30.361,NA,NA,NA,NA,NA,NA,NA,1.114,0.424,0.38878203,NA,NA,NA,NA,NA,NA,NA,16.6223936,5.425362991
AugWet,Summer,1,NIGHT,ENG,08/14/14,6:00,0.0,11.0,0.665,64.326,0.018,29.255,27.000,1016.000,6.540,0.720,11.074,10.353,-165.650,6.505,9.701,7.368,NA,NA,NA,302.405,-3.495,0.030,30.361,NA,NA,NA,NA,NA,NA,NA,0.842,0.321,0.38878203,NA,NA,NA,NA,NA,NA,NA,16.6223936,5.425362991
AugWet,Summer,1,NIGHT,ENG,08/14/14,6:00,0.0,11.0,0.751,139.595,0.131,29.255,27.000,1016.000,6.540,0.720,11.074,10.353,-165.650,6.505,9.701,7.368,NA,NA,NA,302.405,-3.495,0.030,30.361,NA,NA,NA,NA,NA,NA,NA,0.925,0.352,0.38878203,NA,NA,NA,NA,NA,NA,NA,18.7822987,39.03578691
AugWet,Summer,1,NIGHT,ENG,08/14/14,6:00,0.0,11.0,2.108,83.933,0.065,29.255,27.000,1016.000,6.540,0.720,11.074,10.353,-165.650,6.505,9.701,7.368,NA,NA,NA,302.405,-3.495,0.030,30.361,NA,NA,NA,NA,NA,NA,NA,2.625,1.000,0.38878203,NA,NA,NA,NA,NA,NA,NA,52.70734216,19.33170296
AugWet,Summer,1,DAY,NAT,08/13/14,8:30,2.5,0.0,3.117,58.545,0.019,28.015,26.000,1015.100,50.288,2.240,11.241,9.002,-144.021,19.924,29.464,8.123,NA,NA,NA,301.165,-3.463,0.031,31.336,NA,NA,NA,NA,NA,NA,NA,2.923,3.042,0.594748659,NA,NA,NA,NA,NA,NA,NA,77.92895677,5.76871452
AugWet,Summer,1,DAY,NAT,08/13/14,8:30,2.5,0.0,2.256,73.272,0.013,28.015,26.000,1015.100,50.288,2.240,11.241,9.002,-144.021,19.924,29.464,8.123,NA,NA,NA,301.165,-3.463,0.031,31.336,NA,NA,NA,NA,NA,NA,NA,-0.846,-0.880,0.594748659,NA,NA,NA,NA,NA,NA,NA,56.40579637,4.005914358
AugWet,Summer,1,DAY,NAT,08/13/14,8:30,2.5,0.0,1.137,66.368,0.001,28.015,26.000,1015.100,50.288,2.240,11.241,9.002,-144.021,19.924,29.464,8.123,NA,NA,NA,301.165,-3.463,0.031,31.336,NA,NA,NA,NA,NA,NA,NA,0.961,1.000,0.594748659,NA,NA,NA,NA,NA,NA,NA,28.42985425,0.40918834
AugWet,Summer,1,DAY,NAT,08/13/14,8:30,2.5,0.0,0.157,69.095,0.020,28.015,26.000,1015.100,50.288,2.240,11.241,9.002,-144.021,19.924,29.464,8.123,NA,NA,NA,301.165,-3.463,0.031,31.336,NA,NA,NA,NA,NA,NA,NA,0.147,0.153,0.594748659,NA,NA,NA,NA,NA,NA,NA,3.912868753,5.941615191
AugWet,Summer,1,DAY,NAT,08/13/14,10:30,4.5,0.0,0.474,NA,0.030,28.320,27.000,1014.600,28.615,2.677,11.241,8.565,-137.033,23.810,35.428,8.176,NA,NA,NA,301.470,-3.471,0.031,31.091,NA,NA,NA,NA,NA,NA,NA,0.456,3.238,0.628718981,2.229306814,NA,NA,NA,NA,NA,NA,11.83804674,8.909440882
AugWet,Summer,1,DAY,NAT,08/13/14,10:30,4.5,0.0,0.146,-8.549,0.020,28.320,27.000,1014.600,28.615,2.677,11.241,8.565,-137.033,23.810,35.428,8.176,NA,NA,NA,301.470,-3.471,0.031,31.091,NA,NA,NA,NA,NA,NA,NA,0.141,1.000,0.628718981,NA,NA,NA,NA,NA,NA,NA,3.640813071,5.874467323
AugWet,Summer,1,DAY,NAT,08/13/14,10:30,4.5,0.0,NA,-107.673,0.109,28.320,27.000,1014.600,28.615,2.677,11.241,8.565,-137.033,23.810,35.428,8.176,NA,NA,NA,301.470,-3.471,0.031,31.091,NA,NA,NA,NA,NA,NA,NA,0.000,0.000,0.628718981,NA,NA,NA,NA,NA,NA,NA,NA,32.56445633
AugWet,Summer,1,DAY,NAT,08/13/14,10:30,4.5,0.0,0.474,-39.082,0.005,28.320,27.000,1014.600,28.615,2.677,11.241,8.565,-137.033,23.810,35.428,8.176,NA,NA,NA,301.470,-3.471,0.031,31.091,NA,NA,NA,NA,NA,NA,NA,2.714,19.292,0.628718981,NA,NA,NA,NA,NA,NA,NA,11.83804674,1.342820954
AugWet,Summer,1,DAY,NAT,08/13/14,12:30,6.5,0.0,NA,-109.540,-0.117,29.736,27.000,1013.300,32.935,4.224,10.913,6.689,-107.020,38.706,57.305,8.327,10.649,292.531,293.230,302.886,-3.507,0.030,29.996,0.013,0.386,0.373,16.428,0.416,NA,NA,0.000,0.000,0.626598321,NA,3,3.974070731,2.948993635,0.525957327,-2.277030315,0.214453407,NA,-34.75371167
AugWet,Summer,1,DAY,NAT,08/13/14,12:30,6.5,0.0,1.763,20.090,0.048,29.736,27.000,1013.300,32.935,4.224,10.913,6.689,-107.020,38.706,57.305,8.327,21.005,95.390,274.914,302.886,-3.507,0.030,29.996,0.012,0.126,0.114,5.010,0.531,NA,NA,1.715,2.959,0.626598321,NA,3,3.974070731,2.948993635,1.173495563,-584.9187342,0.544493878,44.06490926,14.33454268
AugWet,Summer,1,DAY,NAT,08/13/14,12:30,6.5,0.0,1.502,-77.546,-0.025,29.736,27.000,1013.300,32.935,4.224,10.913,6.689,-107.020,38.706,57.305,8.327,20.591,74.885,NA,302.886,-3.507,0.030,29.996,NA,0.099,NA,NA,0.270,NA,NA,1.470,2.537,0.626598321,NA,3,3.974070731,2.948993635,1.274086943,243.9879536,0.727032937,37.54255039,-7.40068259
AugWet,Summer,1,DAY,NAT,08/13/14,12:30,6.5,0.0,0.591,29.890,-0.019,29.736,27.000,1013.300,32.935,4.224,10.913,6.689,-107.020,38.706,57.305,8.327,NA,NA,NA,302.886,-3.507,0.030,29.996,NA,NA,NA,NA,NA,NA,NA,0.579,1.000,0.626598321,NA,NA,NA,NA,NA,NA,NA,14.77840731,-5.576831171
AugWet,Summer,1,DAY,NAT,08/13/14,14:30,8.5,0.0,NA,-207.583,-0.020,30.459,28.000,1012.200,35.434,5.043,10.913,5.870,-93.914,46.212,69.296,8.331,NA,NA,NA,303.609,-3.525,0.029,29.461,NA,NA,NA,NA,NA,NA,NA,0.000,0.000,0.717053864,5.634800832,NA,NA,NA,NA,NA,NA,NA,-5.87105935
AugWet,Summer,1,DAY,NAT,08/13/14,14:30,8.5,0.0,3.519,-8.798,0.015,30.459,28.000,1012.200,35.434,5.043,10.913,5.870,-93.914,46.212,69.296,8.331,NA,NA,NA,303.609,-3.525,0.029,29.461,NA,NA,NA,NA,NA,NA,NA,3.315,1.013,0.717053864,10.03290809,NA,NA,NA,NA,NA,NA,87.97357425,4.53959203
AugWet,Summer,1,DAY,NAT,08/13/14,14:30,8.5,0.0,4.818,-13.663,0.115,30.459,28.000,1012.200,35.434,5.043,10.913,5.870,-93.914,46.212,69.296,8.331,NA,NA,NA,303.609,-3.525,0.029,29.461,NA,NA,NA,NA,NA,NA,NA,3.579,1.094,0.717053864,NA,NA,NA,NA,NA,NA,NA,120.4397238,34.37668466
AugWet,Summer,1,DAY,NAT,08/13/14,14:30,8.5,0.0,3.746,-116.486,-0.003,30.459,28.000,1012.200,35.434,5.043,10.913,5.870,-93.914,46.212,69.296,8.331,NA,NA,NA,303.609,-3.525,0.029,29.461,NA,NA,NA,NA,NA,NA,NA,3.273,1.000,0.717053864,NA,NA,NA,NA,NA,NA,NA,93.65808663,-0.953751462
AugWet,Summer,1,DAY,NAT,08/13/14,16:30,10.5,0.0,2.236,-98.423,0.010,30.375,29.000,1011.100,35.229,5.163,10.913,5.750,-92.001,47.307,70.810,8.477,NA,NA,NA,303.525,-3.523,0.030,29.523,NA,NA,NA,NA,NA,NA,NA,7.321,14.187,0.62367971,NA,NA,NA,NA,NA,NA,NA,55.91216974,2.947801072
AugWet,Summer,1,DAY,NAT,08/13/14,16:30,10.5,0.0,2.236,-55.678,0.045,30.375,29.000,1011.100,35.229,5.163,10.913,5.750,-92.001,47.307,70.810,8.477,NA,NA,NA,303.525,-3.523,0.030,29.523,NA,NA,NA,NA,NA,NA,NA,2.125,4.118,0.62367971,NA,NA,NA,NA,NA,NA,NA,55.91216974,13.27390677
AugWet,Summer,1,DAY,NAT,08/13/14,16:30,10.5,0.0,2.236,-5.644,0.020,30.375,29.000,1011.100,35.229,5.163,10.913,5.750,-92.001,47.307,70.810,8.477,NA,NA,NA,303.525,-3.523,0.030,29.523,NA,NA,NA,NA,NA,NA,NA,11.507,22.299,0.62367971,NA,NA,NA,NA,NA,NA,NA,55.91216974,5.927024155
AugWet,Summer,1,DAY,NAT,08/13/14,16:30,10.5,0.0,0.603,-19.785,0.008,30.375,29.000,1011.100,35.229,5.163,10.913,5.750,-92.001,47.307,70.810,8.477,NA,NA,NA,303.525,-3.523,0.030,29.523,NA,NA,NA,NA,NA,NA,NA,0.516,1.000,0.62367971,NA,NA,NA,NA,NA,NA,NA,15.08165853,2.275256462
AugWet,Summer,1,DAY,NAT,08/13/14,18:30,12.5,0.0,6.309,130.497,-0.028,29.932,29.000,1011.700,38.599,3.756,10.913,7.157,-114.514,34.414,51.130,8.322,NA,NA,NA,303.082,-3.512,0.030,29.850,NA,NA,NA,NA,NA,NA,NA,3.400,1.000,0.614812971,11.14620646,NA,NA,NA,NA,NA,NA,157.7344046,-8.262895517
AugWet,Summer,1,DAY,NAT,08/13/14,18:30,12.5,0.0,5.464,0.957,0.191,29.932,29.000,1011.700,38.599,3.756,10.913,7.157,-114.514,34.414,51.130,8.322,NA,NA,NA,303.082,-3.512,0.030,29.850,NA,NA,NA,NA,NA,NA,NA,4.560,1.341,0.614812971,NA,NA,NA,NA,NA,NA,NA,136.5946627,56.91424046
AugWet,Summer,1,DAY,NAT,08/13/14,18:30,12.5,0.0,13.165,-16.460,-0.043,29.932,29.000,1011.700,38.599,3.756,10.913,7.157,-114.514,34.414,51.130,8.322,NA,NA,NA,303.082,-3.512,0.030,29.850,NA,NA,NA,NA,NA,NA,NA,12.051,3.544,0.614812971,NA,NA,NA,NA,NA,NA,NA,329.1127091,-12.67165073
AugWet,Summer,1,DAY,NAT,08/13/14,18:30,12.5,0.0,13.165,-24.943,-0.073,29.932,29.000,1011.700,38.599,3.756,10.913,7.157,-114.514,34.414,51.130,8.322,NA,NA,NA,303.082,-3.512,0.030,29.850,NA,NA,NA,NA,NA,NA,NA,26.757,7.869,0.614812971,NA,NA,NA,NA,NA,NA,NA,329.1127091,-21.78867487
AugWet,Summer,1,NIGHT,NAT,08/13/14,20:30,0.0,1.5,1.528,-21.717,0.061,28.804,28.000,1013.400,36.777,3.057,11.074,8.017,-128.261,27.608,40.812,8.265,NA,NA,NA,301.954,-3.483,0.031,30.710,NA,NA,NA,NA,NA,NA,NA,1.447,0.045,0.633621315,NA,NA,NA,NA,NA,NA,NA,38.19014791,18.27758235
AugWet,Summer,1,NIGHT,NAT,08/13/14,20:30,0.0,1.5,32.305,0.000,NA,28.804,28.000,1013.400,36.777,3.057,11.074,8.017,-128.261,27.608,40.812,8.265,NA,NA,NA,301.954,-3.483,0.031,30.710,NA,NA,NA,NA,NA,NA,NA,31.908,1.000,0.633621315,NA,NA,NA,NA,NA,NA,NA,807.6213515,NA
AugWet,Summer,1,NIGHT,NAT,08/13/14,20:30,0.0,1.5,20.392,-24.039,0.003,28.804,28.000,1013.400,36.777,3.057,11.074,8.017,-128.261,27.608,40.812,8.265,NA,NA,NA,301.954,-3.483,0.031,30.710,NA,NA,NA,NA,NA,NA,NA,17.078,0.535,0.633621315,NA,NA,NA,NA,NA,NA,NA,509.7987565,0.798199335
AugWet,Summer,1,NIGHT,NAT,08/13/14,20:30,0.0,1.5,14.192,-13.001,0.026,28.804,28.000,1013.400,36.777,3.057,11.074,8.017,-128.261,27.608,40.812,8.265,NA,NA,NA,301.954,-3.483,0.031,30.710,NA,NA,NA,NA,NA,NA,NA,8.038,0.252,0.633621315,NA,NA,NA,NA,NA,NA,NA,354.8001071,7.785331601
AugWet,Summer,1,NIGHT,NAT,08/13/14,22:30,0.0,3.5,NA,NA,-0.019,28.015,25.000,1014.600,27.263,3.074,11.241,8.167,-130.671,27.347,40.473,8.169,NA,NA,NA,301.165,-3.463,0.031,31.336,NA,NA,NA,NA,NA,NA,NA,0.000,0.000,0.637941452,NA,NA,NA,NA,NA,NA,NA,NA,-5.716678971
AugWet,Summer,1,NIGHT,NAT,08/13/14,22:30,0.0,3.5,4.019,65.778,-0.019,28.015,25.000,1014.600,27.263,3.074,11.241,8.167,-130.671,27.347,40.473,8.169,NA,NA,NA,301.165,-3.463,0.031,31.336,NA,NA,NA,NA,NA,NA,NA,3.967,5.383,0.637941452,NA,NA,NA,NA,NA,NA,NA,100.4859512,-5.65653123
AugWet,Summer,1,NIGHT,NAT,08/13/14,22:30,0.0,3.5,0.753,107.397,0.033,28.015,25.000,1014.600,27.263,3.074,11.241,8.167,-130.671,27.347,40.473,8.169,NA,NA,NA,301.165,-3.463,0.031,31.336,NA,NA,NA,NA,NA,NA,NA,0.737,1.000,0.637941452,NA,NA,NA,NA,NA,NA,NA,18.83655548,9.964602974
AugWet,Summer,1,NIGHT,NAT,08/13/14,22:30,0.0,3.5,1.061,118.329,-0.014,28.015,25.000,1014.600,27.263,3.074,11.241,8.167,-130.671,27.347,40.473,8.169,NA,NA,NA,301.165,-3.463,0.031,31.336,NA,NA,NA,NA,NA,NA,NA,0.996,1.351,0.637941452,NA,NA,NA,NA,NA,NA,NA,26.53628691,-4.114819531
AugWet,Summer,1,NIGHT,NAT,08/14/14,0:30,0.0,5.5,0.327,-14.968,-0.002,27.547,28.000,1015.200,21.213,2.800,11.241,8.442,-135.064,24.905,36.534,8.151,16.751,212.206,112.309,300.697,-3.451,0.032,31.717,0.005,0.296,0.291,12.819,0.331,NA,NA,0.330,1.422,0.612742664,NA,0,2.07,1.661258051,0.50873579,204.1497949,0.09990447,8.173620152,-0.495415068
AugWet,Summer,1,NIGHT,NAT,08/14/14,0:30,0.0,5.5,0.268,-98.976,-0.019,27.547,28.000,1015.200,21.213,2.800,11.241,8.442,-135.064,24.905,36.534,8.151,16.912,197.129,112.728,300.697,-3.451,0.032,31.717,0.005,0.275,0.270,11.892,0.340,NA,NA,0.232,1.000,0.612742664,NA,0,2.07,1.661258051,0.527446517,172.4813868,0.109427924,6.704671315,-5.760326105
AugWet,Summer,1,NIGHT,NAT,08/14/14,0:30,0.0,5.5,0.463,-104.113,-0.031,27.547,28.000,1015.200,21.213,2.800,11.241,8.442,-135.064,24.905,36.534,8.151,19.745,139.876,85.700,300.697,-3.451,0.032,31.717,0.004,0.195,0.191,8.427,0.338,NA,NA,0.456,1.966,0.612742664,NA,0,2.07,1.661258051,0.621755435,110.7151776,0.094756282,11.5714917,-9.269720884
AugWet,Summer,1,NIGHT,NAT,08/14/14,0:30,0.0,5.5,1.363,-22.853,0.029,27.547,28.000,1015.200,21.213,2.800,11.241,8.442,-135.064,24.905,36.534,8.151,NA,NA,NA,300.697,-3.451,0.032,31.717,NA,NA,NA,NA,NA,NA,NA,1.374,5.917,0.612742664,NA,NA,NA,NA,NA,NA,NA,34.08211326,8.579005827
AugWet,Summer,1,NIGHT,NAT,08/14/14,2:30,0.0,7.5,NA,30.860,-0.004,27.547,28.000,1015.200,21.213,2.800,11.241,8.442,-135.064,24.905,36.534,8.151,NA,NA,NA,300.697,-3.451,0.032,31.717,NA,NA,NA,NA,NA,NA,NA,0.000,0.000,0.612742664,4.306957522,NA,NA,NA,NA,NA,NA,NA,-1.088093705
AugWet,Summer,1,NIGHT,NAT,08/14/14,2:30,0.0,7.5,13.660,17.468,-0.005,27.547,28.000,1015.200,21.213,2.800,11.241,8.442,-135.064,24.905,36.534,8.151,NA,NA,NA,300.697,-3.451,0.032,31.717,NA,NA,NA,NA,NA,NA,NA,17.981,7.873,0.612742664,NA,NA,NA,NA,NA,NA,NA,341.5104158,-1.354598797
AugWet,Summer,1,NIGHT,NAT,08/14/14,2:30,0.0,7.5,3.566,174.285,0.034,27.547,28.000,1015.200,21.213,2.800,11.241,8.442,-135.064,24.905,36.534,8.151,NA,NA,NA,300.697,-3.451,0.032,31.717,NA,NA,NA,NA,NA,NA,NA,2.284,1.000,0.612742664,NA,NA,NA,NA,NA,NA,NA,89.13826989,10.10384721
AugWet,Summer,1,NIGHT,NAT,08/14/14,2:30,0.0,7.5,13.660,66.089,0.003,27.547,28.000,1015.200,21.213,2.800,11.241,8.442,-135.064,24.905,36.534,8.151,NA,NA,NA,300.697,-3.451,0.032,31.717,NA,NA,NA,NA,NA,NA,NA,12.218,5.350,0.612742664,NA,NA,NA,NA,NA,NA,NA,341.5104158,0.975993647
AugWet,Summer,1,NIGHT,NAT,08/14/14,4:30,0.0,9.5,0.901,NA,-0.043,26.484,27.000,1015.200,38.456,4.739,11.597,6.858,-109.716,40.868,60.661,8.118,NA,NA,NA,299.634,-3.423,0.033,32.612,NA,NA,NA,NA,NA,NA,NA,1.050,2.414,0.472512048,NA,NA,NA,NA,NA,NA,NA,22.53335087,-12.79145948
AugWet,Summer,1,NIGHT,NAT,08/14/14,4:30,0.0,9.5,0.477,13.888,-0.041,26.484,27.000,1015.200,38.456,4.739,11.597,6.858,-109.716,40.868,60.661,8.118,NA,NA,NA,299.634,-3.423,0.033,32.612,NA,NA,NA,NA,NA,NA,NA,0.435,1.000,0.472512048,NA,NA,NA,NA,NA,NA,NA,11.91658237,-12.08774705
AugWet,Summer,1,NIGHT,NAT,08/14/14,4:30,0.0,9.5,0.955,8.876,-0.031,26.484,27.000,1015.200,38.456,4.739,11.597,6.858,-109.716,40.868,60.661,8.118,NA,NA,NA,299.634,-3.423,0.033,32.612,NA,NA,NA,NA,NA,NA,NA,0.539,1.240,0.472512048,NA,NA,NA,NA,NA,NA,NA,23.86265267,-9.37164716
AugWet,Summer,1,NIGHT,NAT,08/14/14,4:30,0.0,9.5,2.415,29.983,-0.031,26.484,27.000,1015.200,38.456,4.739,11.597,6.858,-109.716,40.868,60.661,8.118,NA,NA,NA,299.634,-3.423,0.033,32.612,NA,NA,NA,NA,NA,NA,NA,0.873,2.007,0.472512048,NA,NA,NA,NA,NA,NA,NA,60.37081994,-9.293222533
AugWet,Summer,1,NIGHT,NAT,08/14/14,6:30,0.0,11.5,0.347,-38.657,-0.016,26.397,27.000,1016.000,44.876,2.398,11.597,9.199,-147.179,20.677,30.649,7.951,NA,NA,NA,299.547,-3.421,0.033,32.687,NA,NA,NA,NA,NA,NA,NA,0.303,0.120,0.457289269,NA,NA,NA,NA,NA,NA,NA,8.670772682,-4.72313465
AugWet,Summer,1,NIGHT,NAT,08/14/14,6:30,0.0,11.5,2.509,-32.142,-0.012,26.397,27.000,1016.000,44.876,2.398,11.597,9.199,-147.179,20.677,30.649,7.951,NA,NA,NA,299.547,-3.421,0.033,32.687,NA,NA,NA,NA,NA,NA,NA,2.518,1.000,0.457289269,NA,NA,NA,NA,NA,NA,NA,62.72626322,-3.665344291
Jan,Winter,1,DAY,ENG,01/04/15,8:00,2.0,0.0,0.063,-29.624,0.022,13.428,NA,1015.100,6.245,7.933,14.752,6.819,-109.104,53.773,78.125,7.578,6.374,157.619,212.244,286.578,-3.040,0.048,47.822,0.009,0.332,0.322,14.188,1.393,NA,NA,0.025,1.992,0.35275,0.611404259,0,2.07,2.629122317,0.270589575,-297.3389132,0.45149866,1.583861748,6.441519852
Jan,Winter,1,DAY,ENG,01/04/15,8:00,2.0,0.0,0.077,-11.647,0.022,13.428,NA,1015.100,6.245,7.933,14.752,6.819,-109.104,53.773,78.125,7.578,5.566,123.874,249.450,286.578,-3.040,0.048,47.822,0.011,0.261,0.250,10.991,1.427,NA,NA,0.013,1.000,0.35275,0.000406919,0,2.07,2.629122317,0.21845499,-683.5392448,0.521843199,1.926150313,6.505674423
Jan,Winter,1,DAY,ENG,01/04/15,8:00,2.0,0.0,0.000,-43.503,0.112,13.428,NA,1015.100,6.245,7.933,14.752,6.819,-109.104,53.773,78.125,7.578,5.331,180.583,263.987,286.578,-3.040,0.048,47.822,0.012,0.380,0.368,16.215,1.402,NA,NA,0.000,0.000,0.35275,0.000426045,0,2.07,2.629122317,0.182266235,-453.9859672,0.585872805,0,33.3202801
Jan,Winter,1,DAY,ENG,01/04/15,8:00,2.0,0.0,0.688,-17.682,0.021,13.428,NA,1015.100,6.245,7.933,14.752,6.819,-109.104,53.773,78.125,7.578,NA,NA,NA,286.578,-3.040,0.048,47.822,NA,NA,NA,NA,NA,NA,NA,0.109,8.566,0.35275,0.001723252,NA,NA,NA,NA,NA,NA,17.21125679,6.214974025
Jan,Winter,1,DAY,ENG,01/04/15,10:00,4.0,0.0,0.009,49.427,-0.158,13.509,NA,1014.600,10.007,8.814,14.445,5.631,-90.092,61.019,87.014,7.084,6.575,96.320,110.486,286.659,-3.043,0.048,47.697,0.005,0.202,0.197,8.684,1.508,NA,NA,0.002,1.000,0.352428571,1.84444E-07,0.402335333,2.132571539,2.700701427,0.264577062,-78.98665386,0.371985358,0.224214827,-46.9879496
Jan,Winter,1,DAY,ENG,01/04/15,10:00,4.0,0.0,0.074,50.783,-0.181,13.509,NA,1014.600,10.007,8.814,14.445,5.631,-90.092,61.019,87.014,7.084,6.619,106.091,68.608,286.659,-3.043,0.048,47.697,0.003,0.223,0.220,9.668,1.555,NA,NA,0.017,8.064,0.352428571,0.001749607,0.402335333,2.132571539,2.700701427,0.278265123,208.9884228,0.721784867,1.838635112,-53.86658136
Jan,Winter,1,DAY,ENG,01/04/15,10:00,4.0,0.0,0.262,13.611,-0.090,13.509,NA,1014.600,10.007,8.814,14.445,5.631,-90.092,61.019,87.014,7.084,6.849,72.974,68.608,286.659,-3.043,0.048,47.697,0.003,0.153,0.150,6.609,1.558,NA,NA,0.060,29.445,0.352428571,0.002952326,0.402335333,2.132571539,2.700701427,0.296162569,24.34218709,0.734445697,6.540160822,-26.70680893
Jan,Winter,1,DAY,ENG,01/04/15,10:00,4.0,0.0,0.274,50.729,0.002,13.509,NA,1014.600,10.007,8.814,14.445,5.631,-90.092,61.019,87.014,7.084,NA,NA,NA,286.659,-3.043,0.048,47.697,NA,NA,NA,NA,NA,NA,NA,0.038,18.380,0.352428571,NA,NA,NA,NA,NA,NA,NA,6.841156512,0.51108715
Jan,Winter,1,DAY,ENG,01/04/15,12:00,6.0,0.0,0.481,222.480,-0.143,13.522,NA,1013.300,15.537,8.545,14.445,5.900,-94.400,59.155,84.417,7.373,7.974,88.413,241.870,286.672,-3.043,0.048,47.676,0.011,0.186,0.175,7.696,1.461,NA,NA,0.144,-72.464,0.351333333,NA,0.402335333,2.132571539,2.699429684,0.296774745,-854.813721,0.697406991,12.0239589,-42.63445994
Jan,Winter,1,DAY,ENG,01/04/15,12:00,6.0,0.0,-0.005,-14.045,0.035,13.522,NA,1013.300,15.537,8.545,14.445,5.900,-94.400,59.155,84.417,7.373,8.017,69.515,236.959,286.672,-3.043,0.048,47.676,0.010,0.146,0.135,5.960,1.479,NA,NA,-0.002,1.000,0.351333333,NA,0.402335333,2.132571539,2.699429684,0.263634731,-932.7278245,0.904134573,-0.135723737,10.28569588
Jan,Winter,1,DAY,ENG,01/04/15,12:00,6.0,0.0,0.346,-93.398,0.041,13.522,NA,1013.300,15.537,8.545,14.445,5.900,-94.400,59.155,84.417,7.373,7.958,190.442,239.494,286.672,-3.043,0.048,47.676,0.011,0.400,0.389,17.122,1.476,NA,NA,0.119,-60.011,0.351333333,NA,0.402335333,2.132571539,2.699429684,0.292748588,-273.2382321,1.338423052,8.637605697,12.30275162
Jan,Winter,1,DAY,ENG,01/04/15,12:00,6.0,0.0,0.041,1.062,-0.014,13.522,NA,1013.300,15.537,8.545,14.445,5.900,-94.400,59.155,84.417,7.373,NA,NA,NA,286.672,-3.043,0.048,47.676,NA,NA,NA,NA,NA,NA,NA,0.013,-6.783,0.351333333,NA,NA,NA,NA,NA,NA,NA,1.027517539,-4.070472883
Jan,Winter,1,DAY,ENG,01/04/15,14:00,8.0,0.0,0.137,-64.079,-0.088,13.596,NA,1012.200,23.631,9.420,14.445,5.026,-80.406,65.210,93.197,7.853,6.372,114.276,199.566,286.746,-3.046,0.048,47.563,0.009,0.239,0.230,10.141,1.387,NA,NA,0.039,-0.033,0.35,NA,0.670558888,2.219114444,2.801532874,0.277754783,-491.7941788,0.751704839,3.426157265,-26.08559395
Jan,Winter,1,DAY,ENG,01/04/15,14:00,8.0,0.0,0.027,-49.725,0.008,13.596,NA,1012.200,23.631,9.420,14.445,5.026,-80.406,65.210,93.197,7.853,6.831,101.049,97.918,286.746,-3.046,0.048,47.563,0.004,0.212,0.207,9.119,1.402,NA,NA,0.008,-0.006,0.35,NA,0.670558888,2.219114444,2.801532874,0.333526718,18.05477832,0.814286111,0.666069623,2.437304077
Jan,Winter,1,DAY,ENG,01/04/15,14:00,8.0,0.0,0.674,-83.510,0.046,13.596,NA,1012.200,23.631,9.420,14.445,5.026,-80.406,65.210,93.197,7.853,6.823,93.826,124.017,286.746,-3.046,0.048,47.563,0.005,0.196,0.191,8.403,1.407,NA,NA,0.151,-0.129,0.35,NA,0.670558888,2.219114444,2.801532874,0.339585297,-174.0860748,0.939367591,16.83949955,13.63487724
Jan,Winter,1,DAY,ENG,01/04/15,14:00,8.0,0.0,2.786,0.000,0.034,13.596,NA,1012.200,23.631,9.420,14.445,5.026,-80.406,65.210,93.197,7.853,NA,NA,NA,286.746,-3.046,0.048,47.563,NA,NA,NA,NA,NA,NA,NA,-1.173,1.000,0.35,NA,NA,NA,NA,NA,NA,NA,69.65662145,10.01684747
Jan,Winter,1,DAY,ENG,01/04/15,16:00,10.0,0.0,0.009,80.872,-0.035,13.637,NA,1011.100,20.881,9.916,14.445,4.529,-72.465,68.646,98.160,7.784,5.702,147.093,174.003,286.787,-3.047,0.047,47.499,0.008,0.307,0.300,13.195,1.498,NA,NA,0.002,-0.003,0.35,NA,0.670558888,2.219114444,2.797362104,0.230382648,-154.7087462,0.842553418,0.213938139,-10.32735063
Jan,Winter,1,DAY,ENG,01/04/15,16:00,10.0,0.0,0.028,16.278,0.113,13.637,NA,1011.100,20.881,9.916,14.445,4.529,-72.465,68.646,98.160,7.784,6.202,481.144,214.470,286.787,-3.047,0.047,47.499,0.009,1.006,0.996,43.850,1.485,NA,NA,0.007,-0.010,0.35,NA,0.670558888,2.219114444,2.797362104,0.294575203,1533.159644,1.491218525,0.697762083,33.54636011
